"Stop ID","Stop Name","X","Y","Sign","Aligned","Bike Rack","Lighting","Shelter","Shelter Type","Bench","Bench Type","Surface","Divider","Landing Pad","Cross","Running","SW Width","SW Cond","Manhole","Utility Pole","Electrical Box","Foliage","Other","Passageway","Amen 1","Amen 2","Amen 3","Amen 4","Amen 5","Amen 6","Amen 7","Amen 8","Amen 9","Amen 10","ADA 1","ADA 2","ADA 3","ADA 4","ADA 5","ADA 6","ADA 7","ADA 8","ADA 9","ADA 10","ADA 11","ADA 12","ADA 13","GoRaleigh","GoTriangle","Wolfline","GoCary","GoDurham","Other","Surveyor","Timetamp"
"8521","Tarboro Rd at E Lane St","35.78347677","null","4","Yes","None","3","None","None","None","None","","","None","0","0","5' or greater","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Greater than 3'","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cynthia Jackson "," 06/28/2022 @ 05:16 am"
"9688","Blue Ridge Rd at Forest View Rd","35.817333","-78.706198305622","4","Yes","None","2","None","None","None","None","","","None","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/28/2022 @ 05:25 am"
"8073","Blue Ridge Rd at Rex Way","35.81972701","-78.706198305622","4","Yes","None","2","4","Slim Shelter","4","Concrete standalone","Concrete Pad","No Divider","4","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/28/2022 @ 05:31 am"
"8255","Duraleigh Rd at Edwards Mill Rd","35.82318426","null","4","Yes","None","3","None","None","None","None","","","None","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/28/2022 @ 05:44 am"
"8488","St. Mary's at Wade","35.7949566","-78.688342223275","5","Yes","None","3","None","None","5","Concrete standalone","Concrete Pad","Divider","None","0","0","5' or greater","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/28/2022 @ 05:50 am"
"8256","Edwards Mill Rd at John Humphries Wynd","35.82526053","-78.706198305622","4","Yes","None","None","None","None","4","Dirt standalone","Located on Dirt","No Divider","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/28/2022 @ 05:51 am"
"8667","Edwards Mill Rd at John Humphries W","35.82534539","-78.706198305622","4","Yes","None","None","None","None","None","None","","","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/28/2022 @ 05:55 am"
"8225","Edwards Mills Rd at Duraleigh Rd","35.82354523","-78.706198305622","4","No","None","1","None","None","None","None","","","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","Yes","Yes","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/28/2022 @ 06:03 am"
"1905","McKnight Dr at Village Park Dr (NB)","35.796987","null","5","Yes","None","5","5","Full Shelter","5","Full Shelter","Concrete Pad","Divider","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Eviane Zanetti kumar"," 06/28/2022 @ 06:07 am"
"8224","Edwards Mill Rd at Raleigh Orthopaedic","35.82172494","-78.706198305622","4","No","None","4","4","Full Shelter","4","Concrete standalone","Concrete Pad","No Divider","5","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/28/2022 @ 06:09 am"
"8439","St Mary's St at Nichols Dr","35.79426697","-78.688342223275","5","Yes","None","5","None","None","2","Concrete standalone","Concrete Pad","No Divider","None","0","0","5' or greater","Fair","No","No","No","No","No","Greater than 3'","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/28/2022 @ 06:12 am"
"8619","New Bern Ave at Idlewild Ave","35.77992402","-78.626080504958","4","Yes","None","4","None","None","None","None","","","None","0","0","5' or greater","Fair","No","No","No","No","No","Greater than 3'","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Cynthia Jackson "," 06/28/2022 @ 06:17 am"
"8458","McKnight Dr at Village Park Dr (SB)","35.796823","-78.461769118337","5","Yes","None","5","5","Slim Shelter","5","Slim Shelter","Concrete Pad","No Divider","None","0","0","5' or greater","Excellent","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Eviane Zanetti kumar"," 06/28/2022 @ 06:19 am"
"8181","Edwards Mill Rd at Reedy Creek Rd (Southbound)","35.81484911","null","4","Yes","None","None","4","Full Shelter","4","Concrete standalone","Concrete Pad","No Divider","4","0","0","3' to 5'","Fair","No","No","No","Yes","No","Greater than 3'","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/28/2022 @ 06:20 am"
"8189","Edwards Mill Rd at Reedy Creek Rd","35.81562719","-78.706198305622","4","Yes","None","None","4","Slim Shelter","4","Concrete standalone","Concrete Pad","No Divider","4","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/28/2022 @ 06:24 am"
"8490","St Mary's St at Clay St","35.79246","-78.688342223275","5","Yes","None","4","None","None","None","None","","","None","0","0","5' or greater","Fair","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/28/2022 @ 06:27 am"
"8660","E Edenton St at N Person St","35.78111512","-78.626080504958","4","Yes","None","None","None","None","None","None","","","None","0","0","5' or greater","Fair","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cynthia Jackson "," 06/28/2022 @ 06:27 am"
"8662","E Edenton St at N Wilmington St","35.78122727","-78.626080504958","4","No","None","3","None","None","None","None","","","None","0","0","5' or greater","Good","No","No","No","No","No","Greater than 3'","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Cynthia Jackson "," 06/28/2022 @ 06:37 am"
"8254","Rex Hospital (Outbound)","35.8168956","null","2","Yes","None","5","4","Full Shelter","3","Concrete standalone","Concrete Pad","No Divider","4","0","0","5' or greater","Fair","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/28/2022 @ 06:37 am"
"8438","St Mary's St at Clay St","35.791636","null","4","No","None","5","None","None","None","None","","","None","0","0","5' or greater","Excellent","No","No","No","No","No","Greater than 3'","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Jason Johnson "," 06/28/2022 @ 06:39 am"
"8668","Rex Hospital (Inbound)","35.81690252","null","4","Yes","None","5","4","Full Shelter","4","Concrete standalone","Concrete Pad","No Divider","3","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/28/2022 @ 06:43 am"
"8479","8479","1","-78.461769118337","5","Yes","None","5","None","None","None","None","","","4","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Eviane Zanetti kumar"," 06/28/2022 @ 06:50 am"
"8003","Wilmington St at Jones St","35.7818024","-78.648291262162","4","No","None","4","3","Full Shelter","3","Full Shelter","Concrete Pad","Divider","3","0","0","5' or greater","Fair","No","No","No","No","No","Greater than 3'","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Cynthia Jackson "," 06/28/2022 @ 06:50 am"
"8460","8460","1","-78.461769118337","5","Yes","None","5","None","None","None","None","","","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Eviane Zanetti kumar"," 06/28/2022 @ 06:53 am"
"9453","E Lane St at N Wilmington St","35.783906","-78.648291262162","4","Yes","None","3","None","None","None","None","","","None","0","0","5' or greater","Excellent","No","No","No","No","Yes","Greater than 3'","Yes","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cynthia Jackson "," 06/28/2022 @ 07:02 am"
"8089","Blue Ridge Rd at District Dr","35.80575957","-78.71055801724","4","Yes","None","None","4","Slim Shelter","4","Concrete standalone","Concrete Pad","No Divider","4","0","0","3' to 5'","Fair","No","No","No","Yes","No","Greater than 3'","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/28/2022 @ 07:02 am"
"8493","St Mary's St at Peace St","35.78892193","-78.670502019367","5","Yes","None","2","None","None","5","Concrete standalone","Concrete Pad","No Divider","None","0","0","5' or greater","Fair","Yes","No","No","No","No","Greater than 3'","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Jason Johnson "," 06/28/2022 @ 07:04 am"
"8462","8462","1","-78.461769118337","5","Yes","None","5","None","None","None","None","","","None","0","0","5' or greater","Good","No","No","No","Yes","Yes","Greater than 3'","No","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Eviane Zanetti kumar"," 06/28/2022 @ 07:06 am"
"8086","8086","1","-78.71055801724","4","Yes","None","4","4","Full Shelter","4","Full Shelter","Concrete Pad","Divider","4","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/28/2022 @ 07:09 am"
"8574","Peace St at St Mary's St","35.78873347","-78.670502019367","5","Yes","None","4","None","None","5","Concrete standalone","Concrete Pad","No Divider","None","0","0","5' or greater","Good","No","No","No","No","No","Greater than 3'","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/28/2022 @ 07:12 am"
"8006","N Wilmington St at North St","35.78508881","-78.648291262162","4","No","None","4","None","None","None","None","","","None","0","0","5' or greater","Good","No","No","No","No","Yes","Greater than 3'","Yes","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","Cynthia Jackson "," 06/28/2022 @ 07:12 am"
"8478","N 1st Ave at Knightdale Station Run (SB)","35.796993","-78.461769118337","None","No","None","None","None","None","None","None","","","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","Yes","Yes","Less than 3'","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Eviane Zanetti kumar"," 06/28/2022 @ 07:17 am"
"9789","N Blount St at North St","35.783978","null","4","Yes","None","3","None","None","None","None","","","None","0","0","5' or greater","Fair","No","No","No","No","No","Greater than 3'","Yes","No","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Cynthia Jackson "," 06/28/2022 @ 07:21 am"
"8083","Blue Ridge Rd at Reedy Creek Road IB","35.81018579","-78.71055801724","None","No","None","None","5","Red Shelter","5","Concrete standalone","Concrete Pad","No Divider","5","0","0","3' to 5'","Fair","No","No","No","Yes","No","Greater than 3'","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/28/2022 @ 07:27 am"
"9414","Lake Boone Tr at Rexwood Dr","35.81559057","null","4","Yes","None","5","None","None","None","None","","","None","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/28/2022 @ 07:33 am"
"8007","N Wilmington St at Polk St","35.78633809","-78.648291262162","4","Yes","None","3","None","None","4","Concrete standalone","Concrete Pad","Divider","4","0","0","5' or greater","Excellent","No","No","No","No","No","Greater than 3'","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Cynthia Jackson "," 06/28/2022 @ 07:34 am"
