Stop ID,Stop Name,Y Coordinate,X Coordinate,Sign Present,Sign Rating,Sign Correctly Aligned,Shelter Present,Shelter Rating,Shelter Type, Shelter Price ,Bench Present,Bench Rating,Bench Type,Surface Under Bench,Bench Divider Divider Present, Bench Price ,Trash Can Present,Trash Can Rating,Trash Can Type, Trashcan Price ,Bike Rack Present,Bike Rack Rating,Lighting Present,Lighting Rating,Landing Pad Present,Landing Pad Rating,Landing Pad Cross Slope,Landing Pad Running,Sidewalk Present,Sidewalk Width,Sidewalk Condition,Manhole,Utility Pole,Electrical Box,Foliage,Other,Passageway,Traffic Signal,Posted Speed Limit,Designated Bus Zone,Painted Curbs,No Parking Signs,Flashing Lights,Other signs and Controls,Curb Ramp,Cross Walk,PedestrianÂ Signal,>2.08% Cross Slope,>5.0% Running Slope,"Clear floor area < 30"" by 48""","<36"" maintained around the shelter",No Wheelchair Access,"Seat Depth: < 20"" or > 24"" length","Seat Height: < 17"" or > 19"" from ground",Signs - GoRaleigh,Signs - GoTriangle,Signs - Wolfline,Signs - GoCary,Signs - GoDurham,Signs - Other,Timetamp
8477,Six Forks Rd at Rowan St,-78.64312022,35.84172554,Yes,3,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,<3',No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No, 06/15/2022 @ 07:56 am
8479,Main St at 2nd Ave (WB),-78.48080238,35.78987409,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,Yes,5,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/28/2022 @ 06:50 am
8181,Edwards Mill Rd at Reedy Creek Rd (Southbound),-78.7154642,35.81484911,Yes,4,Yes,Yes,4,Full Shelter," $ 4,675.00 ",Yes,4,Full Shelter,Concrete Pad,No Divider, $ -   ,Yes,4,Concrete, $ 800.00 ,No ,N/A,No ,N/A,Yes,4,0,0,Yes,3' to 5',Fair,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No, 06/28/2022 @ 06:20 am
8481,Lassiter Mill Rd at Millstream Pl,-78.64993803,35.82451435,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Good,No,Yes,No,No,No,>3',Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 07/13/2022 @ 04:33 am
8482,Lassiter Mill Rd at Scotland St,-78.65122,35.82279,Yes,2,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 07/13/2022 @ 04:39 am
8483,McKnight Dr at Electric Ave (WB),-78.488358,35.793768,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,Yes,5,0,0,Yes,3' to 5',Poor  ,No,No,No,Yes,No,>3',No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/28/2022 @ 08:42 am
8484,St Mary's St at Fairview Rd,-78.65373,35.80909,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,Yes,3' to 5',Fair,No,No,No,No,No,>3',Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No, 06/21/2022 @ 12:27 pm
8485,St Mary's St at Colonial Rd,-78.6543372,35.80601003,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,No,No,No,No,>3',No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/29/2022 @ 01:17 pm
8486,St Mary's St at Craig St,-78.65376717,35.80270145,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 07/29/2022 @ 03:30 am
8182,Glenwood Ave at W Jones St,-78.64752075,35.78302871,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,4,Concrete standalone,Concrete Pad,Divider," $ 1,323.00 ",No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,3' to 5',Good,Yes,No,No,No,No,<3',No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No, 06/27/2022 @ 10:41 am
8189,Edwards Mill Rd at Reedy Creek Rd,-78.71430065,35.81562719,Yes,4,Yes,Yes,4,Slim Shelter," $ 4,150.00 ",Yes,4,Slim Shelter,Concrete Pad,No Divider, $ -   ,Yes,4,Concrete, $ 800.00 ,No ,N/A,No ,N/A,Yes,4,0,0,Yes,5' or greater,Excellent,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No, 06/28/2022 @ 06:24 am
8489,Knightdale Blvd at Mammoth Dr,-78.49662928,35.79913581,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,Yes,5,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/28/2022 @ 09:30 am
8490,St Mary's St at Clay St,-78.65284,35.79246,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/28/2022 @ 06:27 am
8491,Knightdale Blvd at Shoppes at Miday (Arby's),-78.503341,35.797224,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,Yes,5,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/28/2022 @ 09:45 am
8195,Raleigh Blvd at Cantwell Ct,-78.6127884,35.79404974,Yes,4,Yes,Yes,4,Full Shelter," $ 4,675.00 ",Yes,4,Full Shelter,Concrete Pad,Divider, $ -   ,Yes,4,Pole-mounted, $ 424.00 ,No ,N/A,Yes,4,Yes,4,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/20/2022 @ 08:41 am
8200,Rock Quarry at Riverbrooke OB,-78.57628553,35.74260133,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,4,Concrete standalone,Concrete Pad,No Divider," $ 1,323.00 ",No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,Yes,5,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No, 07/01/2022 @ 05:07 am
8494,St Mary's St at North St,-78.650764,35.785147,Yes,2,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,Yes,1,0,0,Yes,3' to 5',Fair,No,No,No,No,No,>3',No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/28/2022 @ 09:02 am
8202,Rock Quarry at Trassacks OB,-78.5797724,35.74391624,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,4,Concrete standalone,Concrete Pad,No Divider," $ 1,323.00 ",No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,Yes,5,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No, 07/01/2022 @ 05:17 am
8207,Timber Dr at Crabtree Blvd,-78.61233,35.80524,Yes,4,Yes,Yes,4,Slim Shelter," $ 4,150.00 ",Yes,4,Slim Shelter,Concrete Pad,Divider, $ -   ,Yes,4,Concrete, $ 800.00 ,No ,N/A,Yes,3,Yes,3,0,0,No  ,N/A,N/A,No,No,No,No,No,<3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No, 06/20/2022 @ 06:53 am
8497,E Lane St at Idlewild Ave,-78.625765,35.783339,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/28/2022 @ 04:35 am
8498,Oakwood Ave at Tarboro Rd,-78.62079938,35.7841694,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/21/2022 @ 04:00 am
8499,Oakwood Ave at St Augustine Ave,-78.61894167,35.78411377,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,5' or greater,Good,No,No,No,No,No,>3',No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/21/2022 @ 04:18 am
8208,Rock Quarry at Sunnybrook OB,-78.58762859,35.74683769,Yes,4,Yes,Yes,4,Slim Shelter," $ 4,150.00 ",Yes,4,Slim Shelter,Concrete Pad,No Divider, $ -   ,Yes,4,Concrete, $ 800.00 ,No ,N/A,Yes,5,Yes,5,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No, 07/01/2022 @ 05:31 am
8212,Rock Quarry at Compassionate OB,-78.60198914,35.74713375,Yes,4,Yes,Yes,4,Slim Shelter," $ 4,150.00 ",Yes,4,Slim Shelter,Concrete Pad,No Divider, $ -   ,Yes,4,Concrete, $ 800.00 ,No ,N/A,Yes,3,Yes,5,0,0,Yes,5' or greater,Poor  ,No,No,No,Yes,No,>3',Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No, 07/01/2022 @ 05:50 am
8215,Edwards Mill Rd at Wade Park Blvd,-78.7265751,35.80420429,Yes,5,Yes,Yes,5,Slim Shelter," $ 4,150.00 ",Yes,5,Slim Shelter,Concrete Pad,No Divider, $ -   ,Yes,5,Concrete, $ 800.00 ,No ,N/A,Yes,5,Yes,5,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No, 08/02/2022 @ 03:29 am
8506,Glascock St at Brighton Rd,-78.60708685,35.7925826,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,Yes,>3',No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/20/2022 @ 05:20 am
8217,Glascock St at State St,-78.62095279,35.79291921,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,4,Concrete standalone,Concrete Pad,Divider," $ 1,323.00 ",Yes,4,Concrete, $ 800.00 ,No ,N/A,Yes,5,Yes,5,0,0,Yes,3' to 5',Good,No,Yes,No,Yes,No,>3',No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/20/2022 @ 08:17 am
8508,Rock Quarry Rd at Battle Bridge Rd,-78.54894592,35.72311517,Yes,5,No,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,Yes,5,Pole-mounted, $ 424.00 ,No ,N/A,No ,N/A,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/27/2022 @ 09:43 am
8221,Edwards Mill Rd at E Stephen Stroud Way,-78.72671786,35.80087305,Yes,4,Yes,Yes,5,Full Shelter," $ 4,675.00 ",Yes,5,Full Shelter,Concrete Pad,No Divider, $ -   ,Yes,5,Concrete, $ 800.00 ,No ,N/A,Yes,5,Yes,5,0,0,Yes,5' or greater,Good,No,No,No,No,No,>3',Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No, 07/21/2022 @ 03:08 am
8222,Edwards Mill Rd at Cardinal Gibbons HS,-78.7269915,35.80089684,Yes,4,Yes,Yes,5,Full Shelter," $ 4,675.00 ",Yes,5,Full Shelter,Concrete Pad,No Divider, $ -   ,Yes,5,Concrete, $ 800.00 ,No ,N/A,Yes,4,Yes,5,0,0,Yes,3' to 5',Excellent,No,No,No,Yes,No,>3',Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No, 07/21/2022 @ 03:11 am
8224,Edwards Mill Rd at Raleigh Orthopaedic,-78.70978359,35.82172494,Yes,5,No,Yes,4,Full Shelter," $ 4,675.00 ",Yes,4,Full Shelter,Concrete Pad,No Divider, $ -   ,Yes,4,Concrete, $ 800.00 ,No ,N/A,Yes,4,Yes,5,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No, 06/28/2022 @ 06:09 am
8513,Chatham Ln at Stevens Rd,-78.59845857,35.78691955,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,<3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No, 06/24/2022 @ 04:06 am
8514,Chatham Ln at Bertie Dr,-78.5989521,35.78533883,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,<3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No, 06/24/2022 @ 04:02 am
8228,Hillsborough St at Glenwood Ave,-78.64854142,35.78086439,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,4,Concrete standalone,Concrete Pad,No Divider," $ 1,323.00 ",Yes,5,Concrete, $ 800.00 ,No ,N/A,Yes,1,Yes,3,0,0,Yes,5' or greater,Fair,No,No,No,No,No,>3',Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No, 06/27/2022 @ 11:17 am
8235,Hillsborough St at Forest Rd,-78.65903576,35.78479949,Yes,5,Yes,Yes,4,Slim Shelter," $ 4,150.00 ",Yes,4,Slim Shelter,Concrete Pad,Divider, $ -   ,Yes,4,Concrete, $ 800.00 ,No ,N/A,Yes,4,Yes,4,0,0,Yes,3' to 5',Fair,No,No,No,No,No,>3',Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/29/2022 @ 04:19 pm
8517,Oakwood Ave at N King Charles Rd,-78.61140772,35.78357056,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,5' or greater,Fair,No,No,No,No,No,>3',No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/21/2022 @ 05:45 am
8240,Hillsborough St at Brooks Ave,-78.67243696,35.78879817,Yes,5,No,Yes,5,Other," $ 5,419.00 ",Yes,5,Concrete standalone,Concrete Pad,Divider," $ 1,323.00 ",Yes,5,Big Belly," $ 10,142.00 ",No ,N/A,Yes,3,Yes,4,0,0,Yes,5' or greater,Good,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No, 06/29/2022 @ 08:36 am
8241,Hillsborough St at Dixie Tr,-78.67567591,35.78950068,Yes,5,Yes,No ,N/A,N/A, $ -   ,Yes,4,Concrete standalone,Concrete Pad,Divider," $ 1,323.00 ",Yes,5,Big Belly," $ 10,142.00 ",No ,N/A,Yes,4,Yes,3,0,0,Yes,5' or greater,Good,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No, 06/29/2022 @ 08:24 am
8251,Lake Boone Tr at Thomas Rd,-78.68275367,35.81569255,Yes,5,Yes,No ,N/A,N/A, $ -   ,Yes,5,Concrete standalone,Located on Dirt,No Divider," $ 1,323.00 ",No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/30/2022 @ 09:22 am
8521,Tarboro Rd at E Lane St,-78.62220438,35.78347677,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,Yes,3,Concrete, $ 800.00 ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,3' to 5',Fair,No,No,No,No,No,>3',No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/28/2022 @ 05:16 am
8254,Rex Hospital (Outbound),-78.70461359,35.8168956,Yes,4,Yes,Yes,4,Full Shelter," $ 4,675.00 ",Yes,3,Full Shelter,Concrete Pad,No Divider, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,Yes,4,0,0,Yes,5' or greater,Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/28/2022 @ 06:37 am
8523,Western Blvd at Hunt Dr,-78.65873493,35.77558065,Yes,4,No,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,5' or greater,Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No, 07/20/2022 @ 04:59 am
8524,Western Blvd at Ashe Ave,-78.66229713,35.77772899,Yes,5,No,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,Yes,4,Pole-mounted, $ 424.00 ,No ,N/A,Yes,3,Yes,3,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No, 07/20/2022 @ 05:07 am
8263,Lake Boone Tr at Myron Dr,-78.69356383,35.81562389,Yes,5,Yes,Yes,5,Slim Shelter," $ 4,150.00 ",Yes,5,Slim Shelter,Concrete Pad,Divider, $ -   ,Yes,5,Concrete, $ 800.00 ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,5' or greater,Excellent,No,No,No,No,No,>3',No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No, 06/30/2022 @ 09:05 am
8268,Wade Ave at Ridge Rd (Meredith College),-78.68715761,35.80158023,Yes,1,No,Yes,5,Full Shelter," $ 4,675.00 ",Yes,5,Full Shelter,Concrete Pad,Divider, $ -   ,Yes,2,Concrete, $ 800.00 ,No ,N/A,Yes,1,Yes,3,0,0,Yes,5' or greater,Good,No,No,No,No,No,>3',Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 07/01/2022 @ 12:21 pm
8528,Avent Ferry Rd at Varsity Dr,-78.68150903,35.77511093,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,5' or greater,Poor  ,No,No,No,No,No,>3',Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No, 07/21/2022 @ 04:20 am
8270,Dixie Tr at O'Berry St,-78.67638834,35.799769,Yes,4,Yes,Yes,4,Slim Shelter," $ 4,150.00 ",Yes,4,Slim Shelter,Concrete Pad,Divider, $ -   ,Yes,4,Concrete, $ 800.00 ,No ,N/A,Yes,5,Yes,4,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/29/2022 @ 07:33 am
8530,Avent Ferry Rd at Brigadoon Dr,-78.68907973,35.77029715,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,3' to 5',Fair,No,No,No,No,No,>3',Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No, 07/21/2022 @ 03:57 am
8273,Hillsborough St at Friendly Dr,-78.67643938,35.78955748,Yes,5,No,Yes,4,Slim Shelter," $ 4,150.00 ",Yes,4,Slim Shelter,Concrete Pad,Divider, $ -   ,Yes,5,Big Belly," $ 10,142.00 ",No ,N/A,Yes,5,Yes,5,0,0,Yes,5' or greater,Good,No,No,No,Yes,No,>3',No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No, 07/22/2022 @ 05:05 am
8533,Gorman St at the Greenway Trail,-78.69449109,35.76538377,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,5' or greater,Poor  ,No,No,No,No,No,>3',Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/16/2022 @ 07:44 am
8534,Gorman St at Walnut Creek Pkwy,-78.69990784,35.75764485,Yes,3,No,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,No  ,N/A,N/A,Yes,No,No,No,No,>3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/16/2022 @ 02:12 pm
8535,Thistledown Dr at Gorman St,-78.69941596,35.75617072,Yes,4,No,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,5' or greater,Good,No,No,No,No,No,>3',Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/16/2022 @ 02:11 pm
8536,Thistledown Dr at Lethbridge Ct,-78.69560567,35.75497152,No ,N/A,N/A,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,5' or greater,Fair,No,No,No,No,Yes,>3',No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/16/2022 @ 02:12 pm
8277,Hillsborough St at NCSU Belltower,-78.66377852,35.78647795,Yes,5,Yes,Yes,5,Other," $ 5,419.00 ",Yes,4,Concrete standalone,Concrete Pad,No Divider," $ 1,323.00 ",Yes,4,Concrete, $ 800.00 ,No ,N/A,Yes,5,Yes,4,0,0,Yes,5' or greater,Good,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No, 06/29/2022 @ 08:52 am
